GENE	721_B_lymphoblasts	Adipocyte	BDCA4+_DentriticCells	BronchialEpithelialCells	CD105+_Endothelial	CD14+_Monocytes	CD19+_BCells(neg	CD33+_Myeloid	CD34+	CD4+_Tcells	CD56+_NKCells	CD71+_EarlyErythroid	CD8+_Tcells	CardiacMyocytes	Colorectaladenocarcinoma	Leukemia_chronicMyelogenousK-562	Leukemia_promyelocytic-HL-60	Leukemialymphoblastic(MOLT-4)	Lymphoma_burkitts(Daudi)	Lymphoma_burkitts(Raji)	SkeletalMuscle	SmoothMuscle	Spinalcord	TestisGermCell	TestisLeydigCell
HMGXB3	1.226519	1.542011	1.218884	1.367222	0.507576	0.504325	1.229485	0.651609	0.763738	1.357341	0.633558	1.415747	0.864198	0.84058	1.297297	1.939914	1.758611	1.438356	1.842787	2.387377	3.382649	0.958938	1.299492	1.160494	0.859917
HMGXB4	1.516565	0.832579	1.287707	1.557691	3.800455	1.51269	1.377254	2.241393	4.02214	0.904255	1.321637	3.300731	1.47544	0.858333	0.824603	0.805825	0.833001	2.244283	0.817684	0.820513	0.867647	0.846999	0.714087	4.968414	3.329314
LGI2	0.890282	0.968274	1.0	0.861538	0.957701	0.851852	0.980392	0.980132	0.989247	0.869565	1.0	0.961538	1.0	0.894118	1.427716	0.955665	1.302857	0.913265	0.912042	0.983278	1.06422	0.930876	1.502362	0.923547	0.936842
DIP2A	0.828829	0.556579	0.86166	0.598504	1.08329	0.887892	0.835633	0.877828	0.871197	1.358542	0.836364	0.954023	1.365079	0.958763	0.881226	0.893855	0.742015	0.822086	0.926188	1.160553	1.088608	0.48471	0.741035	1.22549	1.080357
GFI1B	1.201413	1.232759	1.126638	1.227273	26.409645	1.112971	1.125	1.130435	2.436548	1.2	1.140187	98.134941	1.121495	1.082192	1.20202	2.338956	1.252632	1.09434	1.035714	1.067055	1.005682	1.17534	1.064516	1.111111	1.0
BAHD1	1.195274	2.336634	1.162162	0.839779	0.880597	0.877778	0.902439	1.242798	1.324483	1.467584	2.296939	0.863524	1.364835	2.438095	1.996093	0.989324	1.649393	1.27572	0.887701	1.078788	1.073529	0.915423	0.592476	1.521323	1.756834
LAX1	1.272727	0.865385	0.933333	0.839623	0.833333	0.896175	1.249191	0.888889	0.783597	6.161381	2.831107	0.986842	4.233795	1.173913	0.864078	0.843882	0.879012	0.891892	1.354097	1.440433	1.29218	0.812227	0.808511	0.801802	1.341317
MYLPF	1.0	1.664318	1.064103	1.201413	1.123624	1.063197	1.065041	1.092784	1.091743	1.121693	1.082057	1.065134	1.071677	0.983051	1.076209	1.355102	1.355556	1.215686	0.993789	0.988506	436.711609	1.1625	1.1625	1.208333	1.037209
NIT2	12.961492	12.025225	1.665543	12.126484	1.240506	1.710145	2.39519	2.078608	15.794253	2.296939	1.930347	0.8	1.532621	1.285714	2.25	0.853893	27.344032	3.387517	10.50647	5.034776	0.972222	7.165914	0.84507	1.172414	0.865206
DCLRE1B	0.957895	1.138462	0.963964	1.423729	1.271523	1.052023	0.761532	0.954792	0.97076	0.75458	0.913462	2.05686	0.779528	1.2125	1.10357	1.3	1.403313	1.27027	1.388889	1.21393	1.552493	1.059211	1.070539	1.243493	1.267925
TRAV8-3	1.14386	1.291667	1.166667	1.256191	1.239437	1.167939	1.167677	1.19322	1.125	2.01581	1.2	1.257485	2.083582	1.182692	1.273504	1.131868	1.223435	1.149758	1.260417	1.06422	1.033557	1.251701	1.271739	1.198312	1.091445
YES1	1.2899	3.191837	0.579634	4.785182	0.835821	0.751678	0.604912	0.529679	0.87471	0.732394	1.655172	0.774552	0.790244	7.709571	12.596825	7.178335	0.685161	0.551724	0.554014	0.755001	0.94958	8.436999	1.508899	6.659731	4.145316
DCLRE1A	1.912727	1.122172	0.968421	0.980519	1.206176	0.960302	0.891667	1.004999	1.0	0.923614	1.129771	1.936936	0.92562	1.628571	1.229885	1.127517	1.085947	0.909091	1.105263	1.324295	1.510844	1.053004	0.940015	1.010526	1.193049
DNA2	2.936334	0.979079	1.013953	0.932642	1.414996	0.90678	0.956368	0.975207	1.585851	0.920455	0.958678	1.413797	0.92887	1.092069	0.918782	1.579365	1.9186	2.110695	1.705314	1.007874	1.283721	0.958763	0.963415	0.876777	1.076365
ECT2	7.577764	0.888201	0.833602	1.438356	5.099299	0.911118	0.85282	0.852868	0.928105	0.833856	0.852482	12.638754	0.848214	3.032411	21.886086	3.28768	2.51074	1.967848	2.683106	2.721611	1.630097	0.926264	0.864662	0.801585	1.440559
STAM2	0.796043	0.866426	0.817204	0.90566	0.874093	1.153846	0.870748	0.929078	0.836653	0.839958	0.896175	1.429309	0.894875	5.273815	0.834986	0.846154	0.878351	0.780083	1.254717	1.579365	7.577764	0.950739	0.792908	0.87485	2.298031
OTTHUMG00000172080	0.805919	0.970506	0.805615	0.84063	0.8125	0.777293	0.832168	0.801743	0.739973	0.806452	0.75768	0.902287	0.809859	0.841202	0.806452	0.855338	0.828221	0.827225	0.876033	0.841463	13.0	0.829176	1.569977	0.847291	3.590185
AC007292.3	0.966387	1.20603	1.003663	1.005076	1.061611	0.91866	1.048387	0.958525	0.91	1.143603	0.948148	1.472021	1.132948	1.072289	1.103704	1.132075	1.070423	1.149533	1.097701	1.135135	1.085054	1.253731	1.247706	1.150985	1.092726
ATP8B1	0.670719	0.116741	0.508914	0.190836	0.86747	0.656853	0.38848	0.838838	1.243902	1.477555	0.689489	0.523605	1.75533	0.126136	0.786164	0.949285	0.78	0.732596	0.774462	1.972183	0.735537	0.178424	0.572424	1.601797	0.767857
ATPIF1	2.294973	0.126136	1.549901	2.80874	15.613045	1.665543	1.725214	1.377254	3.547904	1.491155	2.086592	8.181033	1.550661	0.795699	2.053137	2.038935	2.04054	1.539548	1.626459	3.608677	0.793535	1.784028	0.274603	3.482027	4.244165
ZCCHC8	3.734988	0.815951	4.21556	1.317073	6.698789	4.453967	3.380772	2.732283	8.019034	3.165441	3.300731	6.242424	4.371016	0.8	1.448276	4.924334	3.450107	4.833944	7.327248	2.437835	0.885246	0.861999	0.798318	1.062147	0.940015
KCNS1	0.819512	0.943396	0.377389	0.606175	0.778523	0.466084	0.421989	0.61599	0.531642	0.86385	0.397479	1.641737	0.746449	0.891026	0.988304	1.390887	1.320312	1.247423	1.343023	1.091232	1.37037	0.730936	2.334819	0.913043	1.947368
KCNS3	0.997555	1.215686	0.993976	0.970954	1.112701	0.99007	1.056911	1.022727	1.0369	1.015214	1.0	1.238095	0.994924	1.156028	1.103825	1.016393	1.135802	0.980892	1.052632	1.00885	1.146067	1.023077	1.295455	1.109091	1.04918
TBX4	1.054945	1.07173	1.068841	1.009709	1.061468	1.047132	1.074286	1.092221	1.038627	1.060241	1.049645	1.622609	1.113553	1.042735	0.970588	1.059289	1.054313	1.206751	1.0	1.131579	1.164501	1.115385	1.364835	0.911681	1.030303
ZCCHC2	1.067616	0.921032	1.07483	0.920301	2.494844	2.972853	1.375968	2.570239	1.737276	2.055483	2.312157	1.07563	2.571737	0.942761	0.887324	0.92562	1.574122	0.902692	1.046931	0.968889	1.028571	0.9125	0.946237	1.011858	0.923483
CYP4A22	1.0	0.929134	1.006623	0.947935	0.955224	1.31069	0.915493	0.974093	0.986047	1.00346	1.0	1.084906	1.0	1.376141	0.949153	0.92	0.965854	0.928571	1.078788	1.295553	3.874767	0.970874	0.869565	0.84789	0.992593
ZCCHC6	2.432484	1.812198	4.960508	1.806593	2.109922	10.110893	5.561947	11.748891	3.460303	7.735642	11.461142	5.343578	7.724249	0.87988	0.971787	0.96	1.688372	1.278481	0.986486	3.279546	0.924355	1.336245	0.964286	1.612403	0.917647
PDXDC2P	0.923944	0.95614	1.033557	0.965909	0.991453	0.919431	0.986547	0.955882	1.009009	1.375186	0.983425	0.961702	1.344966	0.914027	0.957816	0.961538	0.974138	0.978723	0.92562	0.94359	0.96785	0.95614	0.970506	1.356688	1.97942
ZCCHC4	1.093923	1.139643	1.084112	1.258065	1.055556	0.99384	1.230769	1.520124	1.090129	1.280034	1.162393	0.988095	1.266667	1.048128	1.017544	0.995552	1.027692	1.169954	0.992	1.759162	1.243079	1.266904	1.0	1.110236	0.97479
RENBP	1.031008	1.243493	1.070796	1.234043	1.032558	1.436432	1.08329	1.221239	1.069444	1.065089	1.085447	1.0	1.065934	0.980952	1.190476	1.260234	1.174603	1.144068	1.008264	0.997208	2.205072	1.202951	1.201681	1.060792	1.066038
C17orf62	4.051952	0.785714	6.92	0.771824	2.032895	10.59112	9.936769	8.468645	8.862928	8.519572	7.022878	2.575069	8.240485	0.909684	1.33136	0.691934	1.834951	5.837592	4.199014	2.729628	1.290132	0.934579	0.993976	0.793478	0.741667
ARHGAP44	0.918367	0.881226	0.820189	0.877828	0.900535	0.837079	0.884772	0.802792	0.807229	0.868217	0.793103	0.9375	0.811828	1.23316	0.838196	0.829876	0.9625	0.874636	0.871429	1.414792	1.2	0.888889	0.996382	0.883041	0.947368
SPOP	1.462129	1.414634	1.292308	0.363173	0.769231	1.365269	1.478469	0.938575	0.741784	1.906963	1.169954	2.037176	2.210526	0.775976	1.567347	0.554934	0.8	1.636773	0.860034	0.603697	0.729623	1.370971	0.565978	1.291363	0.778124
LOC654342	0.83269	7.102115	0.849697	2.055483	0.820189	0.769388	0.714286	0.782313	0.693598	0.87263	0.773757	0.921466	0.762136	23.288275	1.447368	0.916649	0.849254	1.039169	0.919355	0.96793	1.0	6.03959	2.711869	0.990566	0.931681
SLCO2A1	0.75676	1.18254	0.75768	0.921659	0.764331	0.781366	0.683057	0.712113	0.680309	0.652772	0.717557	0.855397	0.697304	0.882353	0.759162	0.88785	0.872102	0.876623	0.857143	0.787182	1.079812	0.88	1.015625	0.809091	0.86901
TP53BP1	1.253886	0.944444	1.102878	0.875397	1.090263	0.843505	1.115044	0.84789	1.41704	1.263158	1.051429	0.815951	1.291667	0.983819	0.976959	1.057013	0.986928	1.630947	0.84	0.978723	0.958115	1.125828	1.055866	1.672345	1.147538
TP53BP2	1.253333	0.806723	1.304348	0.893333	9.475702	1.518704	1.283582	1.608112	1.771643	1.27451	1.52657	12.126484	1.36	0.917254	0.905199	1.057692	0.757361	1.006324	0.848827	0.828729	0.898345	1.461504	2.462229	1.365603	0.894545
SLC7A5P1	1.104	0.987952	1.267717	1.08	0.997613	1.0	1.530612	1.531746	1.24	2.345362	1.464671	1.759735	3.216188	0.917526	0.988142	1.477803	2.23215	0.980392	2.948705	0.955711	0.949807	0.990698	0.937853	1.00813	1.777778
KIAA0087	1.070064	1.057692	1.064378	1.177083	1.055556	1.014925	1.099567	1.076076	1.045802	1.123077	1.087948	1.096045	1.061856	1.197279	1.024658	1.06422	1.04127	1.050847	1.07483	1.162162	1.36221	1.128205	1.120332	1.074627	1.091787
SLC7A5P2	1.104072	0.987854	1.267606	1.08	0.99798	1.0	1.530156	1.532246	1.240385	2.347869	1.464286	1.760322	3.21874	0.917293	0.988095	1.478145	2.231569	0.980392	2.94619	0.955556	0.949853	0.990608	0.937876	1.008043	1.77551
ARID3A	1.773832	1.205357	1.571429	1.129187	1.117647	1.522384	1.276836	1.904686	1.130435	1.146853	1.263158	1.157895	1.132075	1.044643	1.226994	1.328767	1.163043	1.015466	0.988764	1.006711	0.97491	1.10512	1.066667	0.984018	1.191489
UPP1	1.0	0.879377	1.217575	98.134941	0.815287	10.438627	0.88764	6.026799	0.926724	8.777173	4.960508	0.863787	5.041371	0.886667	6.538092	0.852071	0.955556	0.858333	0.835821	1.871921	0.910714	0.913852	0.957983	0.802326	0.881459
ARID3B	8.971838	0.856026	1.268657	0.955224	0.741513	0.87069	1.293478	1.299598	0.858239	1.695933	2.251408	0.907285	1.944444	1.111111	0.888889	1.633138	0.924528	1.287449	0.921212	0.926316	1.232558	0.871429	1.290944	1.786408	2.954887
ECHDC2	0.334675	1.763538	0.90411	0.690346	0.538462	0.40724	1.360866	0.767129	0.819048	5.934332	1.467249	0.63965	5.771766	0.724138	0.792828	0.455916	0.489204	0.513623	0.630748	0.553516	0.914894	0.477865	0.778947	4.897524	3.488215
OTTHUMG00000164793	1.008613	0.991354	45.130177	1.019231	0.987212	0.944444	172.702011	0.985	0.986207	1.003353	3.709167	1.018315	1.004484	1.087591	0.974576	0.986547	1.449664	0.977528	0.968421	19.061674	1.011765	0.971098	1.0	0.975309	0.966038
LOC93432	0.977273	1.089223	1.0	1.078261	1.23	1.215942	1.0	1.052632	1.064901	1.17534	1.008333	1.212121	1.166667	1.604262	1.073529	1.151261	1.291925	1.14	1.174097	1.291139	1.481517	1.290323	1.301587	1.11194	1.2875
DARS	4.321595	1.701321	1.90889	3.534817	3.007913	1.515332	4.212406	2.035714	3.774173	2.560171	1.528183	0.677851	2.120976	4.229708	3.191837	3.457861	1.5	1.946341	2.581187	5.402695	0.753927	3.988573	0.673959	1.468174	0.675749
LYPLA1	11.647342	0.87988	6.937982	26.836073	2.36191	7.878614	6.434493	7.971897	3.273492	2.210526	6.961467	0.628344	1.57042	0.869565	5.090518	26.409645	27.527134	4.128514	19.0	24.469589	0.770993	7.709571	0.402527	1.645486	0.965251
LYPLA2	1.477803	0.740354	1.372822	2.193113	1.347932	1.481481	0.854167	1.802692	1.885714	1.566419	1.477555	1.623381	1.473684	0.773845	1.405206	0.844156	1.336538	1.280899	0.822335	1.514537	1.121938	1.412587	0.679663	0.809524	0.861702
MC2R	1.118421	1.284091	1.081761	1.159091	1.156757	1.120332	1.12987	1.125926	1.079051	1.165414	1.074074	0.990291	1.132353	0.956217	1.125218	1.081081	1.039216	1.072848	1.021995	0.969072	1.094937	1.130802	1.302632	1.2	1.012448
GLRX2	1.419355	3.88705	1.17014	2.364486	1.787857	1.912727	0.934579	1.18018	1.44484	0.640316	1.314524	0.773109	0.629721	2.287037	3.398464	5.868506	2.417198	1.404145	2.260837	1.834951	1.292929	2.717968	0.724138	10.419768	5.398559
GLRX3	1.066798	1.09434	1.080569	1.035971	1.232558	1.165689	1.025	1.053061	1.027273	1.08642	1.078431	1.244509	1.168981	1.224364	1.125402	1.385159	1.122112	1.086124	1.005988	1.152604	1.189873	1.067961	1.178571	1.022422	1.088889
ATP2B1	0.994152	1.913384	1.349282	0.696149	0.636919	3.359065	4.671906	7.724249	1.254237	1.396825	1.427716	0.708033	1.27599	0.643093	0.633953	0.720303	0.86385	0.689292	0.808081	0.709891	1.038031	0.63965	0.717201	1.603053	0.87372
PIH1D1	2.099243	0.531642	1.451297	1.370629	0.992443	1.359259	1.422134	0.784483	0.940741	2.401599	1.277778	1.962603	1.858268	0.720017	3.745216	2.527815	2.733463	3.961788	1.791243	2.525543	0.788985	1.43299	0.968254	0.199023	0.420805
AP1AR	1.29385	0.873418	0.936585	0.940654	0.87037	1.375777	0.928571	0.883212	0.987952	1.355828	0.945736	0.926045	1.057013	2.381373	1.341853	0.874459	1.04	1.540203	2.023395	1.539548	1.840763	0.826146	0.864318	0.807692	1.229284
S100A11	2.117923	22.868254	4.418351	38.940125	1.02	15.613045	0.394923	14.46327	0.450355	1.518317	3.902446	0.254946	1.241379	52.755188	83.015511	7.539391	0.164073	0.158724	0.225395	0.128138	0.556852	23.847013	1.370971	0.54636	0.690096
S100A10	0.083081	5.934332	1.456116	12.82322	0.192497	4.292418	1.268293	3.421278	0.333828	1.321429	1.381356	0.310567	1.171975	11.53218	6.424741	0.135661	0.610893	0.717201	0.178424	0.172884	0.681578	4.098789	3.42306	2.609014	1.432836
S100A13	0.204822	9.896104	0.118005	5.467021	0.078908	0.204822	0.226584	0.174303	0.137323	0.27799	0.15092	0.23986	0.272384	1.579365	3.01505	2.926256	0.219404	0.263179	0.341897	0.276244	0.859834	6.861818	6.161381	0.796548	1.048128
S100A12	0.925784	1.133773	18.630081	0.996846	4.02214	469.909607	1.085714	577.179138	1.213677	0.938272	0.929134	1.212121	0.94898	1.146705	1.054187	1.099476	1.093923	1.053985	1.26257	1.028571	1.419355	1.079498	1.163934	1.009009	1.089005
RP11-15P13.1	0.885494	1.020408	0.930233	1.096774	0.933333	1.142857	0.909091	0.964912	0.900433	0.948097	0.938333	1.065089	1.020373	1.329077	1.035714	1.006944	1.128571	0.943662	1.243902	1.274194	1.46678	1.106796	1.045685	0.971429	1.444444
PHYHIP	0.771701	0.853442	0.738715	0.857438	0.814815	0.720664	0.769811	0.762963	0.844037	0.87234	0.86862	0.850356	0.721254	0.83691	0.826667	0.81171	0.824603	0.825243	0.811594	0.823295	1.319797	0.837901	3.669565	1.818182	0.840692
VSNL1	0.664367	1.347073	0.585925	1.589197	0.554934	0.586158	0.583879	0.577259	0.536428	0.609242	0.583051	0.739269	0.621246	0.825911	4.140903	0.937143	0.75768	0.723288	1.342844	0.790419	0.854489	0.694915	28.450104	0.569682	0.806818
C19orf40	1.038328	0.931937	0.928571	0.962656	0.847458	1.155556	0.896552	0.88	0.88	0.953488	0.888889	0.953704	0.977726	1.908072	1.737276	0.96088	1.037037	1.40991	2.667251	1.172765	6.279203	0.860465	0.976589	1.359259	1.236842
ATP2B2	0.8	0.848921	0.758893	0.750491	0.809859	0.802083	0.831407	0.746888	0.627103	0.765152	0.805615	0.837438	0.810193	0.852713	0.736364	0.901734	0.910256	1.321739	0.876777	0.811765	5.784297	0.831683	6.103132	1.266191	2.573705
AHCYL1	1.931872	2.95902	0.988848	1.857461	0.808163	1.411168	0.888889	1.47651	1.197411	0.689489	1.253333	0.69469	0.774194	0.380975	0.787879	1.688372	1.061224	1.390887	0.527318	0.836364	0.837696	1.60988	34.047527	0.558326	0.434171
HOXD12	1.047132	1.186147	0.958938	1.060606	1.183767	1.19435	1.051282	1.035714	0.940397	1.082803	0.964824	1.383234	1.015075	1.507313	1.238938	1.239024	1.165289	0.996764	1.274854	1.2899	2.55196	1.213483	1.19598	1.007808	1.2
AHCYL2	0.892655	1.0	0.910989	1.021583	0.896391	1.083333	0.953061	1.026178	0.901493	0.974874	0.971098	1.006803	1.050691	0.97931	1.012658	1.254571	1.072	1.054545	1.048387	1.044776	1.0	1.306159	3.610316	0.959795	0.995633
GRK6	4.900921	0.955556	16.64636	1.008696	9.722699	22.741989	26.683077	21.428572	7.589215	22.176991	26.021999	13.538901	21.753666	1.230769	9.258097	1.373883	4.154635	3.147078	1.490267	2.107605	0.946779	0.94359	0.915663	2.392652	0.919786
DRD1	0.958904	1.060241	0.947368	0.96875	1.04298	1.142857	0.995902	0.965069	0.960302	1.0	0.907731	1.264516	0.9875	1.275	1.005076	1.007594	1.128834	1.015731	1.170565	1.183099	1.192857	1.065134	1.162325	0.931452	1.197605
GRK4	0.992593	1.091356	0.990247	1.0	0.990476	1.011905	1.028037	0.990991	1.0	0.988848	0.986577	1.05	1.0	1.03376	1.041237	1.008264	1.094077	1.067485	1.079365	1.036364	2.636726	1.079245	1.678086	21.153389	14.830201
GRK5	1.068627	1.48473	1.040213	1.291033	0.959707	0.950675	1.011236	1.0	0.877193	1.176395	1.218978	0.936803	1.031512	2.109922	0.907285	0.953488	0.922693	0.996245	0.888	0.906068	0.9496	2.371497	0.93573	1.013333	0.943182
GRK1	1.113772	1.229885	1.079104	1.127175	1.190167	1.124528	1.132639	1.21	1.109416	1.237113	1.15847	1.268293	1.119048	1.096234	1.285426	1.243243	1.227868	1.158416	1.147368	1.096445	1.037037	1.210084	1.299801	1.029412	1.058824
CAPN7	0.794326	1.714286	1.300493	2.080843	0.908213	0.967033	2.031382	1.579365	0.916031	1.733889	1.192308	0.748086	1.564407	0.753087	0.635872	1.092784	2.196035	1.359606	1.647059	0.823755	1.142857	1.491155	1.478145	1.582418	1.081967
CAPN6	1.061611	1.155738	1.069444	1.089286	1.049231	1.086294	1.062736	1.140351	1.061404	1.085714	1.07113	1.079051	1.057372	1.02011	1.125475	1.044118	1.021459	1.095125	0.997506	1.085714	0.993789	1.264099	1.13693	1.292135	12.155589
CAPN5	0.914892	1.038961	0.901186	1.0	0.970874	0.944724	0.90301	0.926606	0.891892	0.90625	0.956522	1.148148	0.969231	1.225806	0.999676	0.99359	1.068966	0.999676	1.182232	1.197279	1.446341	1.024205	1.070588	1.067416	1.801471
CAPN3	0.693063	0.831169	1.509991	0.463415	1.266304	1.585414	3.720487	7.479626	1.402985	1.664662	0.676471	0.763485	1.505882	0.768879	0.66744	0.634228	0.662975	0.623744	0.705081	0.803975	58.686718	0.591837	47.57222	4.696588	6.371418
CAPN2	1.294118	7.647369	1.922559	9.659481	0.364742	5.04511	1.762701	6.596072	0.425014	4.612829	4.836148	0.029616	4.637668	7.724249	3.359065	3.723654	0.036699	0.044788	0.04624	0.040973	0.028016	6.818024	3.968859	2.342007	0.742448
CAPN1	1.446642	1.088889	1.277238	3.402967	1.035461	1.96689	1.667587	1.65	1.293576	1.2899	1.33391	3.926541	1.283237	2.066718	5.716084	1.819307	0.786164	1.355263	0.793651	0.937143	0.819355	2.692316	1.004608	0.63211	0.68
DLEU2	1.119	0.923858	0.923077	0.944309	1.266055	1.233871	0.901408	0.994286	0.925373	0.875304	0.907285	4.173197	0.908382	1.934066	0.966292	0.933333	3.597753	1.818508	1.788235	1.353135	1.611111	0.960762	0.923978	0.930556	1.22425
DLEU1	2.490039	0.94958	3.365634	1.327869	10.785102	0.753087	5.656356	0.819882	10.24235	1.125	1.31746	2.640944	0.825083	1.086093	0.961905	6.459259	8.56543	1.357143	12.126484	3.20088	2.103891	0.869198	0.961373	1.361111	0.915815
SEPT11	2.198499	12.155589	1.331601	3.021613	1.383039	0.410219	0.670719	0.397479	1.40373	0.637168	1.277778	0.743363	0.930233	8.547915	2.180262	0.842901	1.849018	1.378995	0.712113	0.813115	0.811765	7.528099	1.786408	0.837438	0.725238
CTAG1A	2.693543	1.090909	0.990291	1.071225	0.990247	0.98674	1.027988	1.001088	1.017544	1.0	1.00885	1.05014	1.014709	1.054726	1.125628	1.008402	1.094595	1.012987	1.03	1.005601	1.047092	1.079365	1.027027	1.345794	1.041943
CAPN9	1.018934	1.135531	1.042654	1.258242	1.049352	1.137255	1.041237	0.950192	0.994413	1.074468	1.033708	1.024587	1.040404	0.948805	1.12571	1.206665	1.007964	1.122807	0.976	1.287581	1.213873	1.071429	1.234043	0.979167	1.008402
SPAG8	0.855072	0.872	0.815431	0.844879	0.881944	0.920455	0.832512	0.803571	0.699131	0.864865	0.851852	0.909082	0.820513	7.55138	5.868506	0.792626	0.811024	0.63965	0.916031	2.460738	4.098789	0.89781	0.909684	1.298594	4.858342
SPAG9	1.215942	1.048	1.247423	1.02684	1.333333	1.004608	1.079877	1.338912	1.060241	1.011905	1.0	0.996656	1.076923	1.214953	1.726947	1.056769	1.363636	0.930233	0.95858	0.954545	1.209524	1.12766	1.001624	2.419886	1.096927
SPAG6	0.928747	0.984549	0.891566	1.032558	1.048889	0.986486	0.951807	0.943125	0.900487	0.908213	0.90566	1.127273	0.916923	1.271028	1.0	1.149856	1.433588	0.991736	1.229485	1.220888	1.743403	1.0	1.085366	32.309864	30.222683
PRRC2B	0.470185	1.513793	0.80654	0.650227	0.613304	0.215249	0.958991	0.602221	0.87037	1.701718	0.822157	0.200444	1.517241	0.538203	4.546052	1.44	0.556579	1.331601	1.743403	0.664894	0.779343	1.313249	2.453652	1.2375	0.373852
P4HB	1.283237	5.687483	1.7721	4.504031	1.35335	1.552752	1.027778	1.681595	1.512938	1.011494	1.359447	0.862069	1.017451	10.948415	4.401542	2.151807	0.827131	1.623899	0.856423	2.193113	0.655639	9.258097	0.139092	0.475159	0.538462
SPAG5	14.46327	0.884058	0.995918	0.990826	7.898465	0.882507	0.875	0.908116	1.961924	0.904762	0.886275	10.88947	0.876289	1.33136	3.153539	2.675411	1.675595	22.311371	2.131359	1.637427	0.942857	0.911228	0.907285	9.867828	4.798222
SPAG1	1.032353	0.934694	0.876623	0.929936	0.9	0.960762	0.911628	0.900585	0.91158	0.881459	0.908517	1.016563	0.889152	1.452381	0.965116	0.926554	0.971787	0.880435	1.012903	1.373494	1.623899	0.937008	0.971154	0.991682	1.575971
OSTF1	1.59375	0.869198	5.622444	4.374237	1.259259	12.942919	6.454451	10.737885	1.207143	9.368992	24.469589	0.842105	6.328296	1.7721	0.819048	0.802345	1.42446	10.811448	0.829002	0.842403	0.895062	2.835633	0.783673	0.864583	0.815951
HTR7	0.867187	0.958333	0.898876	0.987654	0.99206	1.081834	0.975207	0.935154	0.939394	0.940432	0.918782	1.380392	0.934169	2.355907	1.203883	1.05556	1.145161	0.86166	1.338583	1.536868	2.04401	1.091989	1.208122	0.876712	1.364634
HTR4	1.051563	1.096348	1.04878	1.037383	1.118919	1.006536	1.079365	1.005988	1.022472	0.987952	0.993398	1.062408	1.019305	1.000324	1.042735	1.025316	1.047462	1.04489	1.039474	0.986711	1.096774	1.016807	1.072464	1.0	1.096774
KLHL2	1.4	0.527318	0.961832	1.412429	1.660009	3.726128	1.639029	4.810412	1.418919	1.320755	1.237762	0.746736	1.509991	0.957447	0.701712	0.599606	0.848434	0.575758	0.881459	1.43128	0.86562	0.592476	10.761609	0.477159	0.722222
RAE1	2.260837	0.805687	2.050214	0.987952	10.152687	5.182986	2.954887	4.993451	3.709167	1.880239	4.550396	2.353495	2.847028	0.811111	4.250451	1.288462	2.651501	7.577764	3.514904	1.159428	0.842593	1.044944	0.742155	12.428981	15.283849
KLHL1	1.073171	1.148194	1.131638	1.082474	1.151515	1.103448	1.223188	1.19224	1.160883	1.097374	1.122924	1.19498	1.222222	1.015152	1.261146	1.257862	1.243902	1.232759	1.108696	1.362718	1.103448	1.288889	1.169064	1.082707	1.212699
PRKDC	12.465878	2.673821	1.529412	4.367409	13.353679	1.357341	1.564885	2.338956	13.746381	2.985823	1.23301	2.251408	3.479349	0.821429	10.212824	10.737885	31.478067	15.84397	9.722699	12.942919	0.864013	2.350993	0.954887	0.885714	0.777722
KLHL9	0.953333	1.691429	0.607379	0.87931	0.782531	0.80859	0.763848	0.645926	0.61128	0.740354	0.743081	0.957179	0.739973	1.834951	0.683577	0.809917	0.759657	1.279544	0.859783	0.802469	3.148962	1.493976	0.975904	0.748338	2.01052
CAB39L	1.0	1.252033	1.10625	1.0681	1.090129	1.228464	1.076923	0.912715	1.009174	1.107938	1.054795	1.070175	1.090909	1.178571	1.176395	1.060498	1.212699	1.068627	1.129771	1.126582	0.89	1.141667	1.070064	1.038202	1.01626
TAS2R9	1.058824	1.103896	1.059603	1.132639	1.04878	1.037037	1.089517	1.330513	1.051948	1.261905	0.940741	1.027933	1.102878	1.08642	1.061033	1.048035	0.988848	1.058824	1.023256	1.009346	1.803231	1.060976	1.096774	1.074324	1.0
OTTHUMG00000175849	1.007461	1.011765	0.982301	0.997167	0.987179	0.972603	1.011494	0.93795	0.915094	1.035714	0.910345	0.967442	1.056911	1.034483	0.970874	1.017819	0.979243	0.992593	0.972222	0.936868	2.053137	0.965986	0.966292	1.053659	1.078501
TCP10L	0.927928	0.968326	1.034125	0.981808	0.948718	0.964286	0.964824	1.016043	1.061856	1.02381	1.161794	1.011803	0.982922	1.411043	0.978022	0.97561	1.02011	1.069652	1.0	0.970085	1.575129	0.967742	0.989247	1.022029	1.182432
DYRK3	0.965217	1.468174	0.870111	1.288462	1.375583	0.831169	0.865116	0.75458	1.27381	1.036364	0.810811	3.433906	0.795059	1.117647	1.33699	2.092199	1.018519	1.308587	0.955975	0.896815	0.949527	1.280374	0.970655	3.800455	7.88889
MKRN2	1.164062	1.282051	1.172691	1.305556	1.160883	1.13236	1.206897	1.160714	1.104478	1.22619	1.171315	1.147368	1.228916	0.985294	1.12604	1.21875	1.135135	1.145038	1.06229	1.014058	0.966887	1.275317	1.22449	1.178248	1.009524
