GENE	721_B_lymphoblasts	Adipocyte	BDCA4+_DentriticCells	BronchialEpithelialCells	CD105+_Endothelial	CD14+_Monocytes	CD19+_BCells(neg	CD33+_Myeloid	CD34+	CD4+_Tcells	CD56+_NKCells	CD71+_EarlyErythroid	CD8+_Tcells	CardiacMyocytes	Colorectaladenocarcinoma	Leukemia_chronicMyelogenousK-562	Leukemia_promyelocytic-HL-60	Leukemialymphoblastic(MOLT-4)	Lymphoma_burkitts(Daudi)	Lymphoma_burkitts(Raji)	SkeletalMuscle	SmoothMuscle	Spinalcord	TestisGermCell	TestisLeydigCell
SLC38A1	48.077994	0.913649	96.133705	31.94429	1.125348	0.529248	74.373259	0.635097	18.32312	74.362117	97.264624	0.401114	125.041783	3.610028	0.924791	1.225627	3.18663	1.571031	6.044568	1.264624	0.980501	4.830084	0.640669	0.395543	0.412256
SLC39A14	3.598997	2.611529	0.636591	5.26817	0.541353	0.546366	0.561404	0.676692	1.117794	0.666667	0.85213	0.47619	0.631579	2.406015	2.090226	2.546366	3.313283	0.616541	2.255639	1.157895	1.197995	108.47619	0.581454	3.889724	0.576441
SLC43A3	39.358491	1.028302	6.5	0.924528	3.037736	1.622642	1.018868	2.726415	1.481132	0.943396	1.084906	9.207547	0.915094	1.254717	0.933962	1.377358	1.04717	1.783019	1.660377	1.386792	1.207547	1.084906	1.037736	0.801887	0.943396
SLC48A1	1.221757	0.953975	1.07113	0.970711	2.0	1.062762	1.07113	1.456067	1.288703	1.104603	1.16318	1.899582	0.962343	1.497908	30.903766	0.887029	1.004184	0.803347	1.263598	1.472803	1.221757	1.112971	1.07113	0.786611	0.979079
SLC4A4	0.850649	0.74026	0.746753	0.727273	0.746753	0.798701	0.792208	0.941558	0.915584	0.772727	1.246753	0.707792	0.688312	1.324675	0.766234	0.668831	0.668831	0.597403	0.961039	1.116883	1.175325	0.837662	42.5	0.61039	0.753247
SLC5A3	10.753404	0.677761	1.95764	0.79879	1.74584	0.94705	0.608169	1.34947	3.700454	3.679274	2.729198	0.357035	4.810893	1.025719	30.538578	9.521936	9.488654	1.770045	1.903177	30.121029	0.804841	0.432678	1.092284	2.505295	0.738275
SLC6A16	1.15942	0.975845	1.05314	0.94686	0.995169	1.033816	1.565217	1.227053	1.217391	1.024155	1.140097	0.927536	0.966184	1.31401	0.995169	0.888889	0.879227	0.782609	1.256039	1.391304	1.217391	1.091787	1.033816	49.642512	43.101449
SLC6A8	0.149631	1.268704	0.098525	2.374605	8.458904	0.141201	0.07745	0.222339	0.263962	0.111697	0.074289	22.289252	0.073235	0.920443	2.594837	0.402529	0.158061	0.1196	0.260801	0.379347	4.170706	0.929926	4.22392	4.521602	0.865121
SLC7A7	8.627451	0.921569	8.529412	0.892157	2.137255	205.196078	3.980392	212.77451	1.235294	1.019608	7.745098	1.156863	0.911765	1.166667	1.833333	0.843137	0.823529	0.764706	1.519608	1.284314	1.029412	1.705882	1.117647	3.45098	1.833333
SLCO4A1	1.683824	0.926471	0.948529	0.867647	0.941176	0.992647	1.007353	1.176471	1.257353	0.970588	1.058824	0.904412	0.823529	1.220588	16.676471	0.852941	0.852941	1.514706	1.235294	2.764706	1.279412	1.051471	1.014706	0.75	0.948529
SMAD6	0.725986	0.932255	0.770475	0.661274	0.907988	1.130435	0.91001	1.069767	0.970677	0.760364	0.85541	0.798787	0.671385	3.490394	0.926188	0.851365	0.606673	0.463094	1.150657	1.199191	2.321537	1.053589	1.130435	0.624874	0.980789
SMARCD1	1.793814	1.092784	1.024055	1.017182	0.838488	1.010309	1.477663	1.209622	1.168385	0.989691	1.037801	0.804124	0.886598	1.168385	1.298969	0.907216	1.47079	5.271478	1.697595	2.226804	1.120275	1.154639	1.030928	0.810997	0.975945
SMCO4	1.107456	0.833333	22.116228	0.822368	1.25	72.785088	0.910088	46.820175	7.072368	0.910088	2.598684	0.789474	0.789474	1.074561	0.877193	0.789474	1.666667	1.019737	1.162281	4.199561	0.942982	0.986842	0.899123	2.807018	0.833333
SMYD3	7.430079	1.699208	1.197889	4.443272	0.844327	0.701847	1.408971	0.791557	2.701847	1.155673	3.593668	0.46438	1.013193	1.208443	1.282322	70.591029	2.907652	5.493404	2.675462	4.084433	1.034301	1.952507	1.102902	1.292876	1.050132
SNCA	0.292411	0.236714	6.166164	12.782548	54.444187	5.602228	0.482711	5.286609	6.115108	0.2576	0.406127	459.32699	0.22279	0.338826	0.199582	0.443258	0.208865	0.25528	0.306336	0.32026	0.299373	0.269204	9.851474	0.199582	0.239035
SNHG17	11.807292	0.989583	2.203125	3.088542	2.140625	1.713542	2.911458	1.494792	2.036458	3.223958	2.21875	1.072917	2.296875	1.583333	3.552083	1.807292	11.385417	1.458333	14.411458	63.020833	1.197917	2.072917	0.963542	0.755208	0.921875
SOCS2	1.06	0.9	0.88	1.006667	1.7	0.993333	0.946667	1.12	5.14	0.906667	1.64	0.913333	0.846667	1.386667	0.926667	28.646667	0.82	0.713333	1.253333	1.393333	1.633333	1.04	1.053333	0.786667	1.006667
SOCS7	1.238095	0.97619	1.071429	0.97619	1.0	1.059524	1.035714	1.261905	1.261905	1.059524	1.178571	0.916667	0.928571	1.261905	0.988095	0.892857	0.880952	0.785714	1.27381	1.380952	1.142857	1.107143	1.059524	19.761905	27.869048
SORBS3	0.4903	2.698413	0.677249	1.040564	0.737213	0.994709	0.768959	1.005291	0.416226	0.730159	0.719577	0.486772	0.617284	4.698413	2.338624	0.811287	0.779541	2.038801	1.216931	1.19224	2.723104	4.373898	1.104056	2.059965	1.104056
SOX4	1.176471	3.073529	145.617647	28.764706	2.823529	16.308824	1.397059	13.573529	274.25	1.0	4.794118	0.852941	0.897059	11.014706	0.911765	0.808824	0.794118	56.882353	1.161765	1.264706	1.029412	11.779412	0.970588	2.558824	0.911765
SP110	52.918919	0.844595	93.486486	0.858108	4.533784	46.398649	178.648649	47.527027	22.141892	53.540541	88.817568	0.986486	32.364865	1.256757	0.864865	1.027027	8.695946	1.878378	23.777027	1.574324	1.155405	1.101351	0.925676	0.790541	0.871622
SP140L	4.151515	0.984848	14.606061	0.984848	7.242424	5.287879	73.333333	7.575758	4.424242	72.060606	43.969697	0.924242	72.848485	1.272727	1.0	0.893939	0.878788	0.909091	1.424242	1.378788	1.121212	1.136364	1.060606	0.818182	0.984848
SPA17	1.106383	0.960486	0.990881	3.93921	1.756839	1.057751	0.924012	1.477204	1.045593	0.984802	1.069909	3.203647	0.832827	2.054711	0.954407	0.863222	0.81459	0.772036	1.227964	1.355623	1.25228	1.258359	1.027356	58.091185	28.042553
SPARC	0.013598	19.432282	0.065951	0.880473	0.155834	0.267745	0.168344	0.159097	0.466277	0.014142	0.056432	0.026652	0.01115	22.401142	0.056432	0.656242	0.01183	0.011422	0.018493	0.067038	0.184933	21.883193	13.177318	10.493065	2.251836
SPATA6	0.989247	0.973118	0.924731	0.903226	0.94086	1.053763	1.05914	1.333333	1.112903	0.946237	1.102151	0.946237	0.817204	2.268817	0.978495	0.887097	0.870968	0.763441	1.408602	1.650538	1.408602	1.112903	1.043011	63.569892	36.010753
SPI1	1.317073	0.987805	7.365854	0.987805	1.012195	52.939024	2.47561	33.182927	1.292683	1.097561	2.939024	0.95122	0.95122	1.341463	1.0	0.902439	0.890244	0.792683	1.280488	4.890244	1.182927	1.134146	1.073171	0.817073	1.0
SPIB	38.219653	0.947977	223.549133	0.913295	0.959538	1.028902	131.66474	1.225434	1.398844	0.99422	1.156069	0.901734	0.878613	1.202312	0.959538	0.913295	95.190751	0.809249	57.942197	369.479769	2.011561	1.086705	1.017341	0.797688	0.959538
SPINK2	1.204969	0.968944	1.068323	0.968944	0.993789	1.043478	2.024845	1.229814	171.614907	1.068323	1.254658	0.919255	0.968944	1.279503	0.981366	0.881988	5.440994	0.807453	3.826087	32.795031	1.204969	1.118012	1.043478	390.571429	577.204969
SPINT1	1.035683	0.861619	0.835509	23.085292	0.861619	5.400348	0.857267	5.10879	0.983464	0.883377	0.78329	0.852916	0.704961	1.292428	25.252393	0.800696	0.778938	0.683203	1.153177	1.788512	1.227154	0.992167	0.944299	0.861619	1.192341
SPOCK1	0.331361	48.213018	0.254438	3.837278	0.328402	0.331361	0.295858	0.384615	0.289941	0.263314	0.289941	0.227811	0.248521	61.378698	0.316568	0.218935	0.298817	0.213018	0.35503	0.426036	0.455621	57.159763	12.381657	10.174556	3.369822
SPON2	0.491857	22.895765	6.856678	0.54886	0.438111	0.262215	0.688925	0.718241	0.954397	1.34202	239.107492	0.324104	5.065147	0.82899	0.716612	0.71987	0.721498	5.358306	1.066775	2.330619	1.094463	1.7443	0.855049	1.130293	0.920195
SPP1	0.958824	0.829412	0.811765	0.776471	0.858824	0.805882	0.805882	1.029412	0.947059	0.817647	0.905882	0.782353	0.723529	1.064706	0.747059	0.682353	0.652941	0.617647	0.976471	1.129412	1.0	0.852941	374.129412	0.7	0.835294
SPRY1	0.251095	1.60438	0.249635	0.659854	0.753285	0.332847	0.524088	0.433577	0.633577	0.359124	0.394161	0.424818	0.284672	1.208759	0.410219	0.481752	0.489051	1.344526	0.684672	0.880292	1.757664	0.617518	0.462774	1.109489	2.008759
SQLE	27.820114	3.373671	1.378577	27.082584	0.693377	0.3287	1.406378	0.50695	3.49305	0.434996	0.762061	0.322159	0.294358	0.853639	5.24121	36.48242	8.717907	11.126738	6.528209	8.562551	0.524939	1.574816	3.983647	4.403925	3.005724
SRD5A1	1.544715	0.894309	1.235772	4.308943	1.01626	1.121951	0.98374	1.170732	1.195122	0.943089	1.105691	0.878049	0.886179	1.390244	10.715447	0.837398	1.642276	0.682927	14.682927	2.585366	1.170732	1.04878	0.97561	0.723577	1.00813
SRPX	0.329616	138.057001	3.648079	10.530359	0.505576	0.386617	0.478315	0.339529	0.401487	0.478315	0.495663	0.48575	0.384139	123.509294	0.505576	0.418835	0.376704	0.421314	0.666667	0.713755	3.092937	200.123916	9.972739	0.713755	1.531599
SRRD	1.343284	0.966222	1.275727	3.835035	4.69128	0.886096	0.959937	0.981932	2.290652	0.713276	1.468971	4.436764	0.666143	1.201885	0.667714	0.728987	1.316575	1.404556	5.15161	2.958366	1.087196	1.011783	0.87824	1.497251	1.15161
SRSF6	3.376855	1.086053	3.721068	0.931751	3.014837	0.991098	1.287834	9.080119	1.816024	1.008902	1.032641	0.890208	0.991098	1.15727	1.192878	0.848665	0.896142	16.31454	1.181009	1.293769	1.097923	1.014837	1.014837	0.789318	0.937685
SRSF7	9.408138	0.401973	6.729963	0.673243	15.721332	3.972873	12.350185	7.519112	42.192355	13.40074	7.023428	1.188656	9.524044	0.64365	0.611591	1.161529	2.651048	2.172626	2.041924	1.08508	0.406905	0.53021	0.98397	1.240444	0.648582
SSX2IP	1.207101	0.934911	1.053254	0.940828	1.295858	1.011834	1.011834	1.213018	1.443787	1.035503	1.142012	3.952663	0.798817	1.16568	0.899408	0.852071	0.83432	1.035503	1.218935	1.331361	2.112426	1.08284	1.011834	33.39645	26.035503
ST6GALNAC2	0.889663	0.727062	0.785134	9.735192	0.745645	0.813008	0.585366	0.943089	0.922184	0.794425	0.850174	0.675958	0.696864	1.389082	0.729384	0.801394	0.671312	0.659698	0.95935	1.049942	1.477352	0.850174	2.448316	26.954704	20.671312
ST6GALNAC4	12.082111	2.997067	64.193548	0.920821	37.753666	1.970674	4.621701	1.765396	6.815249	3.214076	2.005865	55.782991	3.818182	1.560117	0.973607	0.832845	2.997067	0.651026	1.225806	21.11437	1.565982	1.167155	0.997067	0.697947	0.909091
STAB1	0.97561	0.868293	5.64878	0.780488	3.668293	53.014634	0.84878	46.029268	1.24878	0.819512	0.985366	0.741463	0.741463	1.15122	0.819512	0.712195	0.741463	0.634146	1.014634	1.160976	1.082927	0.946341	1.297561	1.043902	0.926829
STAG3	31.692308	0.895928	1.040724	0.868778	1.357466	0.977376	29.375566	1.21267	1.773756	1.004525	1.321267	0.868778	0.859729	1.18552	0.932127	0.868778	0.832579	0.751131	2.606335	1.755656	1.158371	1.031674	1.004525	30.606335	29.773756
STAP1	1.2	0.967442	2.930233	0.948837	0.986047	1.023256	145.860465	1.246512	3.860465	1.023256	2.846512	0.939535	0.92093	1.339535	0.967442	0.874419	13.227907	0.762791	64.362791	7.339535	1.293023	1.097674	1.032558	0.809302	1.013953
STAT4	1.023474	0.901408	1.211268	0.892019	0.920188	0.985915	0.985915	1.14554	1.14554	61.389671	109.577465	0.85446	109.539906	1.201878	0.910798	0.826291	0.826291	0.760563	1.183099	1.305164	1.173709	1.014085	0.995305	8.028169	3.661972
STAT5A	2.216216	1.945946	1.148649	0.986486	2.905405	4.554054	2.662162	3.027027	11.310811	3.108108	1.405405	0.932432	2.837838	1.243243	1.0	2.581081	0.878378	21.959459	1.27027	1.378378	1.094595	1.121622	1.054054	0.824324	0.972973
STK10	21.824561	0.959064	50.163743	1.111111	2.701754	51.239766	30.549708	38.631579	10.573099	104.45614	111.555556	1.883041	122.046784	1.298246	1.251462	0.865497	0.888889	0.783626	1.263158	2.51462	1.099415	1.099415	1.017544	0.912281	0.959064
STK17A	21.065789	1.092105	5.417763	33.884868	1.815789	0.776316	46.371711	1.161184	1.151316	40.595395	35.302632	4.917763	58.901316	2.5625	4.634868	0.858553	2.496711	5.141447	2.736842	25.075658	1.151316	2.822368	0.697368	1.398026	1.417763
STX11	1.459459	0.972973	2.075676	0.972973	1.027027	34.627027	1.156757	51.87027	1.264865	1.102703	1.589189	0.983784	0.951351	1.32973	1.005405	0.897297	0.886486	0.789189	1.275676	1.437838	1.308108	1.113514	1.07027	0.821622	1.016216
SUPT20H	0.594362	0.853454	0.485044	0.380461	0.557779	0.686464	0.62578	0.766086	0.629654	0.808694	0.561653	0.874973	0.554336	1.731009	0.445018	1.004519	0.716591	0.74887	1.144394	1.00538	52.908543	0.573703	1.029481	2.365397	2.29094
SVIL	0.922095	5.149425	0.482759	1.501916	0.53129	2.952746	0.362708	6.758621	0.802043	2.653895	2.702427	0.260536	1.667944	2.247765	0.689655	0.355045	0.324393	0.536398	0.661558	0.467433	29.616858	7.335888	0.814815	6.326948	1.57599
SWAP70	22.944162	1.126904	2.558376	1.380711	0.690355	2.974619	28.500846	2.341794	3.062606	0.63621	3.678511	0.619289	0.524535	4.050761	1.563452	0.585448	35.864636	0.575296	7.076142	44.944162	1.336717	7.57022	1.00846	0.494078	0.832487
SYK	16.242424	0.969697	140.734848	0.984848	1.219697	61.219697	107.939394	108.545455	46.106061	0.954545	37.924242	0.909091	0.962121	1.204545	9.628788	0.984848	1.295455	0.795455	3.795455	1.977273	1.159091	1.113636	1.037879	0.848485	0.94697
SYNE2	1.450111	0.525499	1.241685	0.742794	0.700665	0.558758	1.898004	0.427938	0.587583	17.235033	24.470067	0.521064	30.538803	0.973392	0.957871	0.667406	4.67184	1.10643	15.68071	6.474501	4.390244	0.678492	0.824834	7.567627	1.252772
SYNGR2	11.171402	0.253896	9.469753	5.451879	1.780477	7.929423	8.148029	4.786434	3.197525	2.079743	2.73923	1.131989	1.273144	0.452796	3.826306	1.695234	4.506416	0.720898	1.444546	23.636572	0.775435	0.274519	1.449588	0.639322	0.183776
SYNGR3	4.553314	0.82853	0.857349	0.821326	0.814121	0.893372	0.92219	1.030259	1.037464	0.893372	1.023055	0.770893	0.770893	1.123919	2.002882	8.465418	22.514409	0.662824	1.974063	48.710375	1.102305	0.965418	3.731988	0.914986	0.878963
SYNM	0.193457	0.925557	0.129919	0.171645	0.136558	0.148886	0.126126	0.245614	0.165955	0.199147	0.151731	0.430536	0.194405	0.190612	0.350877	0.365102	0.161214	0.309151	0.305358	0.329066	14.898056	0.299668	10.165955	5.815078	1.985775
SYS1	0.525199	0.633952	1.840849	1.721485	0.557029	0.93634	0.408488	1.103448	1.087533	0.732095	1.549072	0.721485	0.551724	0.896552	4.190981	0.848806	0.551724	1.0	0.896552	0.832891	1.843501	0.496021	114.615385	0.830239	0.814324
SYT11	0.792208	0.909091	0.688312	0.623377	0.928571	1.337662	0.974026	1.207792	1.0	0.987013	3.428571	0.636364	0.941558	0.974026	0.772727	0.844156	0.805195	0.727273	1.064935	1.155844	1.344156	0.883117	44.220779	0.668831	0.935065
TAF9	4.888825	1.717008	2.448166	3.341611	5.691597	2.188276	3.762634	2.186543	3.201271	1.56916	1.624603	2.024834	1.475599	0.958706	1.156223	3.905284	3.997112	2.859948	5.059775	1.591106	0.29974	3.66041	0.672249	6.957551	8.151314
TAGLN	0.06957	28.527331	0.148495	0.104648	0.078924	0.108156	0.281789	0.141479	0.088863	0.097632	0.114002	0.050278	0.087694	44.060216	0.106402	0.076001	0.06957	0.052032	0.106986	0.168956	0.94183	44.308682	2.161356	24.209296	10.611517
TAL1	1.116279	0.883721	1.0	0.895349	102.523256	1.139535	0.965116	1.174419	43.895349	0.988372	1.081395	227.383721	0.883721	1.174419	0.895349	3.151163	0.790698	1.77907	1.162791	1.27907	1.069767	1.023256	0.965116	0.755814	0.94186
TARBP1	2.524237	0.798923	13.240575	0.658887	3.940754	0.545781	1.904847	3.104129	22.346499	5.240575	1.685817	0.721724	4.897666	1.2693	0.965889	1.037702	1.533214	1.725314	1.385996	1.502693	1.429084	0.883303	1.122083	0.691203	0.879713
TARDBP	2.18299	0.945876	3.953608	0.871134	1.175258	1.051546	1.092784	1.309278	3.018041	19.842784	1.190722	0.935567	18.92268	1.353093	0.873711	0.891753	1.170103	2.030928	1.384021	1.46134	1.293814	0.765464	1.193299	0.853093	1.010309
TARP	1.208333	0.986111	3.402778	0.958333	1.0	1.041667	1.055556	1.722222	16.263889	324.652778	409.194444	0.930556	533.694444	1.25	0.986111	0.888889	0.888889	0.777778	1.277778	1.388889	1.152778	1.111111	1.041667	0.833333	0.986111
TBC1D3	2.087912	0.559219	0.979243	0.446886	0.199023	1.185592	1.870574	1.174603	1.796093	4.833944	1.208791	0.245421	4.43956	1.0	1.482295	2.849817	0.631258	0.991453	1.113553	4.083028	1.424908	0.42735	1.086691	6.228327	14.884005
TBC1D3C	2.087912	0.559219	0.979243	0.446886	0.199023	1.185592	1.870574	1.174603	1.796093	4.833944	1.208791	0.245421	4.43956	1.0	1.482295	2.849817	0.631258	0.991453	1.113553	4.083028	1.424908	0.42735	1.086691	6.228327	14.884005
TBC1D3F	2.087912	0.559219	0.979243	0.446886	0.199023	1.185592	1.870574	1.174603	1.796093	4.833944	1.208791	0.245421	4.43956	1.0	1.482295	2.849817	0.631258	0.991453	1.113553	4.083028	1.424908	0.42735	1.086691	6.228327	14.884005
TBC1D3H	2.087912	0.559219	0.979243	0.446886	0.199023	1.185592	1.870574	1.174603	1.796093	4.833944	1.208791	0.245421	4.43956	1.0	1.482295	2.849817	0.631258	0.991453	1.113553	4.083028	1.424908	0.42735	1.086691	6.228327	14.884005
TBC1D9	0.97491	1.02509	59.405018	2.043011	1.111111	29.311828	46.874552	23.799283	0.831541	0.688172	0.953405	0.594982	0.609319	1.491039	0.65233	0.55914	0.566308	0.508961	0.817204	0.867384	0.695341	10.18638	2.071685	0.580645	0.637993
TBPL1	3.947902	0.526773	1.652677	2.984081	5.149059	1.971056	4.480463	2.657019	1.684515	1.713459	4.15919	10.24602	2.98987	0.674385	0.492041	12.248915	3.337192	1.421129	5.507959	2.002894	0.613603	1.762663	0.87699	16.416787	22.723589
TBX21	1.007143	0.983333	0.964286	0.97381	0.940476	0.954762	1.040476	0.914286	0.890476	4.966667	77.87619	0.92619	12.221429	1.985714	0.988095	0.961905	0.87381	0.802381	1.252381	1.333333	2.266667	1.133333	1.054762	0.807143	0.971429
TBXAS1	1.296089	0.98324	7.094972	0.994413	1.027933	51.698324	1.083799	29.631285	3.407821	1.117318	5.899441	0.927374	0.98324	1.22905	1.01676	0.905028	0.882682	0.77095	1.273743	1.407821	1.162011	1.139665	1.083799	0.77095	0.960894
TCAP	1.221445	0.904429	0.965035	0.801865	0.927739	0.983683	1.025641	1.235431	1.095571	1.165501	0.997669	1.002331	0.927739	1.202797	0.932401	0.867133	0.792541	0.881119	1.282051	1.333333	382.843823	1.016317	1.034965	0.778555	1.002331
TCEA1	8.902484	1.183387	4.550863	3.244844	8.334783	2.392592	6.830644	2.466676	6.754034	3.973902	4.608671	11.669146	3.560264	1.531079	0.867686	4.903887	4.562649	2.638137	11.688228	9.98176	0.076891	3.120808	1.584678	1.109303	0.36958
TCF12	3.448936	0.848936	1.510638	1.270213	2.514894	1.170213	2.612766	0.923404	2.106383	0.859574	2.004255	0.844681	0.965957	1.268085	1.285106	1.795745	1.170213	5.589362	1.42766	2.721277	0.331915	2.693617	2.380851	1.223404	1.089362
TCF4	1.131864	0.993898	22.782373	0.194915	2.287119	1.058983	7.321017	1.153898	7.187458	0.128136	1.155932	0.184407	0.171186	0.914237	0.138305	0.414915	0.84678	0.168814	1.056271	1.441017	1.264407	1.244746	0.396949	1.314237	0.806441
TCF7	1.382716	0.975309	1.419753	0.975309	1.0	1.074074	1.049383	1.271605	1.296296	70.395062	1.790123	0.938272	41.012346	1.271605	1.024691	0.888889	0.876543	48.148148	1.259259	1.407407	1.160494	1.123457	1.061728	0.814815	0.975309
TCFL5	1.250883	1.272085	0.918728	0.982332	0.840989	0.911661	1.123675	1.123675	1.611307	0.855124	1.166078	0.685512	0.876325	1.024735	1.908127	0.720848	1.689046	16.713781	1.060071	1.257951	0.954064	1.010601	13.40636	70.360424	60.438163
TCL1A	76.870588	0.976471	470.164706	0.976471	1.0	1.047059	911.8	1.258824	1.270588	1.047059	1.305882	0.917647	0.964706	1.247059	0.988235	0.894118	84.423529	0.8	522.305882	111.317647	1.141176	1.129412	1.047059	0.917647	0.976471
TCTN2	0.468099	1.484736	0.903893	0.809562	0.959457	0.928445	1.32418	1.062187	1.015668	0.779842	0.93006	0.695526	0.75852	1.163948	0.528186	1.033113	0.761428	0.897432	1.039251	0.439994	2.1822	1.416572	0.873849	1.420126	5.995477
TDO2	1.194805	0.961039	1.051948	0.948052	0.974026	1.025974	1.025974	1.233766	1.207792	1.038961	1.155844	0.909091	0.935065	1.25974	0.961039	11.090909	0.857143	0.779221	1.220779	1.350649	1.623377	1.090909	1.038961	0.805195	0.961039
TDRD7	8.908012	0.64095	1.48368	0.813056	0.611276	10.059347	4.249258	6.777448	5.48368	1.810089	4.807122	0.777448	1.994065	1.139466	0.997033	0.706231	0.587537	0.62908	1.091988	1.032641	1.026706	1.014837	1.228487	8.652819	11.732938
TEK	1.070175	0.947368	0.95614	0.912281	0.991228	1.017544	0.991228	1.157895	1.166667	0.95614	1.04386	0.894737	0.850877	9.122807	0.95614	0.868421	0.859649	0.736842	1.236842	1.368421	1.368421	1.324561	1.070175	0.763158	1.0
TERF2	2.305023	0.59726	1.39726	0.555251	1.479452	0.600913	3.296804	0.83653	1.157991	1.172603	2.193607	0.787215	1.32968	0.821918	0.92968	1.145205	1.086758	1.278539	5.269406	1.254795	1.331507	0.412785	0.986301	0.796347	0.558904
TEX14	1.174468	0.961702	0.987234	0.944681	0.987234	1.029787	1.004255	1.217021	2.212766	1.038298	1.089362	0.919149	0.93617	1.659574	0.978723	0.885106	0.868085	0.774468	1.259574	1.429787	1.217021	1.123404	1.038298	38.459574	22.510638
TEX30	3.809859	0.922535	1.056338	0.922535	11.0	0.957746	1.246479	1.338028	7.640845	1.105634	1.633803	2.352113	1.457746	1.21831	1.380282	1.43662	0.795775	4.007042	2.232394	1.302817	1.183099	1.091549	0.978873	46.929577	59.591549
TFB2M	7.432432	1.09009	2.414414	2.036036	2.864865	0.990991	3.702703	1.459459	6.675676	1.234234	2.342342	0.882883	2.225225	1.225225	1.612613	9.72973	2.396396	0.765766	1.810811	1.369369	1.162162	1.27027	0.990991	0.90991	0.945946
TFDP1	26.241379	0.965517	2.215517	0.939655	58.060345	1.112069	1.025862	2.612069	10.258621	1.051724	1.146552	154.0	0.922414	1.362069	1.318966	0.853448	2.051724	1.146552	3.525862	1.405172	1.172414	1.37931	1.017241	1.275862	1.008621
TFEC	1.148936	0.970213	9.965957	0.93617	0.995745	27.931915	1.106383	83.965957	25.897872	1.012766	1.123404	0.944681	0.92766	1.455319	0.978723	0.876596	0.876596	0.757447	1.293617	1.47234	1.251064	1.089362	1.046809	0.782979	0.987234
TGFBR3	0.692427	20.927357	0.782071	0.667697	0.720247	0.615147	0.710974	0.785162	0.602782	3.094281	61.462133	0.633694	11.607419	1.140649	0.695518	0.714065	0.544049	0.38949	0.942813	1.122102	1.270479	0.853168	0.800618	1.418856	1.659969
TGM2	0.863354	1.329193	0.776398	1.291925	3.546584	0.838509	0.763975	1.018634	1.099379	0.807453	0.850932	15.645963	0.689441	3.329193	258.217391	1.968944	0.701863	0.701863	1.062112	1.149068	1.832298	3.062112	1.670807	0.658385	0.838509
THBD	0.840909	0.810606	2.371212	1.484848	0.825758	0.954545	0.924242	1.090909	1.015152	0.810606	1.068182	0.757576	0.69697	6.545455	0.840909	0.734848	0.780303	0.666667	1.045455	1.174242	10.143939	0.94697	1.121212	1.628788	0.886364
THBS1	1.207547	2.830189	1.028302	4.613208	0.981132	1.056604	1.084906	1.254717	1.198113	1.066038	1.103774	0.943396	0.924528	20.924528	1.0	0.90566	0.877358	0.811321	1.283019	1.424528	1.188679	7.962264	1.075472	0.792453	1.0
TICAM1	2.848249	0.933852	1.525292	1.361868	1.07393	4.256809	1.338521	3.447471	1.688716	1.050584	3.400778	0.879377	0.918288	13.307393	1.992218	0.871595	0.894942	0.77821	1.70428	10.560311	1.07393	1.603113	0.988327	0.754864	0.92607
TIMP3	0.293667	32.178149	0.295059	1.695198	0.39666	0.374391	0.200418	0.334029	0.378566	0.409186	0.204593	0.244955	0.271399	2.07794	0.631872	0.267223	0.302018	0.244955	0.48991	0.466249	0.711204	9.265136	1.613083	2.076548	1.135699
TIMP4	1.140187	54.990654	1.084112	0.943925	0.990654	1.009346	1.037383	1.196262	1.205607	1.009346	1.11215	0.915888	0.915888	1.252336	0.962617	0.878505	0.859813	0.785047	1.242991	1.35514	1.17757	1.093458	1.037383	0.82243	0.962617
TK1	34.164609	1.061728	1.176955	2.650206	5.45679	0.987654	0.995885	2.17284	3.390947	1.004115	1.08642	22.691358	0.872428	6.255144	22.716049	11.432099	8.00823	4.930041	38.115226	2.255144	1.662551	1.283951	1.201646	0.765432	0.90535
TKTL1	1.092308	0.938462	1.0	0.930769	0.946154	1.0	1.007692	1.192308	1.169231	1.038462	38.884615	0.9	1.284615	1.246154	1.0	0.861538	0.846154	0.753846	1.238462	1.4	1.507692	1.069231	1.123077	97.561538	51.538462
TLR2	1.220339	0.971751	12.903955	0.960452	1.525424	161.039548	1.446328	205.062147	3.412429	1.096045	5.231638	0.903955	0.960452	1.299435	0.983051	0.858757	0.870056	0.768362	1.242938	1.378531	1.141243	1.129944	1.062147	0.824859	0.960452
TLR7	1.22549	0.980392	72.529412	0.960784	1.0	3.186275	4.333333	6.107843	1.352941	1.039216	1.343137	0.960784	0.921569	1.5	1.009804	0.901961	0.882353	0.794118	1.333333	1.490196	1.313725	1.127451	1.078431	0.803922	1.039216
TM4SF1	0.175824	0.270016	0.22135	6.230769	0.33281	0.248038	0.244898	0.252747	0.320251	0.233909	0.22449	0.193093	0.189953	14.916797	1.579278	0.229199	0.237049	0.152276	0.284144	0.453689	0.706436	7.233909	1.687598	2.342229	1.0
TMCC2	1.09434	0.901887	0.962264	0.920755	0.981132	0.973585	1.041509	1.162264	1.249057	1.026415	0.992453	157.34717	0.94717	1.230189	0.973585	0.875472	0.826415	0.743396	1.316981	1.50566	1.071698	0.909434	5.188679	0.807547	0.875472
TMEM106C	9.906643	0.621185	0.509874	1.18851	1.974865	0.27289	1.131059	0.815081	2.872531	0.70377	1.084381	12.653501	0.91921	0.473968	2.201077	1.267504	5.61939	10.793537	15.414722	0.994614	0.384201	0.463196	0.761221	1.949731	1.159785
