GENE	721_B_lymphoblasts	Adipocyte	BDCA4+_DentriticCells	BronchialEpithelialCells	CD105+_Endothelial	CD14+_Monocytes	CD19+_BCells(neg	CD33+_Myeloid	CD34+	CD4+_Tcells	CD56+_NKCells	CD71+_EarlyErythroid	CD8+_Tcells	CardiacMyocytes	Colorectaladenocarcinoma	Leukemia_chronicMyelogenousK-562	Leukemia_promyelocytic-HL-60	Leukemialymphoblastic(MOLT-4)	Lymphoma_burkitts(Daudi)	Lymphoma_burkitts(Raji)	SkeletalMuscle	SmoothMuscle	Spinalcord	TestisGermCell	TestisLeydigCell
SLC6A16	0.007712	0.003955	0.005537	0.003362	0.00435	0.005141	0.016017	0.009096	0.008899	0.004944	0.007317	0.002966	0.003757	0.010876	0.00435	0.002175	0.001977	0.0	0.00969	0.012458	0.008899	0.006328	0.005141	1.0	0.866126
SLC6A8	0.003439	0.053811	0.001138	0.103591	0.377461	0.003059	0.00019	0.006712	0.008585	0.001731	4.7e-05	1.0	0.0	0.038135	0.113504	0.014822	0.003818	0.002087	0.008443	0.013779	0.184438	0.038562	0.186833	0.200232	0.035645
SLC7A7	0.03742	0.001085	0.036957	0.000947	0.006818	0.964267	0.015508	1.0	0.002565	0.001548	0.033259	0.002195	0.001039	0.002241	0.005385	0.000716	0.000623	0.000346	0.003905	0.002796	0.001594	0.004784	0.00201	0.013012	0.005385
SLCO4A1	0.05898	0.011445	0.012829	0.007752	0.012368	0.015598	0.016521	0.027136	0.032213	0.014214	0.019752	0.01006	0.004983	0.029905	1.0	0.006829	0.006829	0.048365	0.030828	0.126822	0.033597	0.01929	0.016983	0.000368	0.012829
SMAD6	0.08684	0.154977	0.101536	0.065464	0.146961	0.220441	0.147629	0.200401	0.167669	0.098196	0.129593	0.110889	0.068804	1.0	0.152973	0.128257	0.047428	0.0	0.227121	0.243153	0.613895	0.195057	0.220441	0.05344	0.171009
SMARCD1	0.221538	0.064615	0.049231	0.047692	0.007692	0.046154	0.150769	0.090769	0.081538	0.041538	0.052308	0.0	0.018461	0.081538	0.110769	0.023077	0.149231	1.0	0.2	0.318461	0.070769	0.078461	0.050769	0.001538	0.038461
SMCO4	0.004417	0.000609	0.296223	0.000457	0.006397	1.0	0.001675	0.639354	0.087268	0.001675	0.025129	0.0	0.0	0.00396	0.001218	0.0	0.012184	0.003198	0.005178	0.047365	0.002132	0.002741	0.001523	0.028023	0.000609
SMYD3	0.09933	0.017609	0.01046	0.056739	0.005418	0.003386	0.01347	0.004666	0.031906	0.009858	0.044623	0.0	0.007826	0.01061	0.011664	1.0	0.034841	0.071713	0.03153	0.051622	0.008127	0.021221	0.009105	0.011814	0.008353
SNCA	0.000202	8.1e-05	0.012995	0.027406	0.118147	0.011767	0.000617	0.01108	0.012884	0.000126	0.00045	1.0	5.1e-05	0.000303	0.0	0.000531	2e-05	0.000121	0.000233	0.000263	0.000217	0.000152	0.021022	0.0	8.6e-05
SNHG17	0.177499	0.003764	0.023254	0.037474	0.02225	0.015391	0.03463	0.011878	0.020577	0.039649	0.023505	0.005102	0.02476	0.0133	0.044918	0.016897	0.170724	0.011292	0.219322	1.0	0.00711	0.021163	0.003346	0.0	0.002677
SOCS2	0.012411	0.006683	0.005967	0.010501	0.035322	0.010024	0.008353	0.014558	0.158473	0.006921	0.033174	0.00716	0.004773	0.024105	0.007637	1.0	0.003819	0.0	0.019332	0.024344	0.032936	0.011695	0.012172	0.002625	0.010501
SOCS7	0.016703	0.007033	0.010549	0.007033	0.007912	0.01011	0.009231	0.017582	0.017582	0.01011	0.014505	0.004835	0.005275	0.017582	0.007473	0.003956	0.003516	0.0	0.018022	0.021978	0.013187	0.011868	0.01011	0.700659	1.0
SORBS3	0.017298	0.532949	0.060956	0.145799	0.074959	0.135091	0.082372	0.137562	0.0	0.073311	0.07084	0.016474	0.046952	1.0	0.448929	0.092257	0.084843	0.378913	0.186985	0.181219	0.538715	0.924217	0.160626	0.383855	0.160626
SOX4	0.001522	0.008458	0.529663	0.102396	0.007544	0.056852	0.002328	0.046851	1.0	0.000876	0.014749	0.000339	0.0005	0.037495	0.000554	0.000177	0.000124	0.205207	0.001468	0.001844	0.000984	0.040291	0.000769	0.006576	0.000554
SP110	0.29309	0.000304	0.521179	0.00038	0.021046	0.25643	1.0	0.262774	0.120047	0.296585	0.494928	0.001102	0.177525	0.002621	0.000418	0.00133	0.044448	0.006116	0.129241	0.004407	0.002051	0.001748	0.00076	0.0	0.000456
SP140L	0.045967	0.002298	0.190138	0.002298	0.088592	0.061638	1.0	0.093188	0.049728	0.982449	0.595069	0.001463	0.993314	0.006268	0.002507	0.001045	0.000836	0.001254	0.008358	0.007731	0.004179	0.004388	0.003343	0.0	0.002298
SPA17	0.005833	0.003288	0.003818	0.055255	0.017181	0.004985	0.002651	0.012302	0.004773	0.003712	0.005197	0.042422	0.001061	0.022378	0.003182	0.001591	0.000742	0.0	0.007954	0.010181	0.008378	0.008484	0.004454	1.0	0.475766
SPARC	9.9e-05	0.789286	0.002227	0.03533	0.00588	0.010428	0.006388	0.006013	0.018497	0.000122	0.00184	0.00063	0.0	0.909942	0.00184	0.026217	2.8e-05	1.1e-05	0.000298	0.002271	0.007063	0.888892	0.53508	0.425991	0.091063
SPATA6	0.003595	0.003338	0.002568	0.002226	0.002825	0.004622	0.004708	0.009074	0.005564	0.00291	0.005393	0.00291	0.000856	0.023968	0.003424	0.001969	0.001712	0.0	0.010272	0.014124	0.010272	0.005564	0.004451	1.0	0.561205
SPI1	0.020337	0.014089	0.135129	0.014089	0.014552	1.0	0.042324	0.625076	0.019875	0.016172	0.051118	0.013394	0.013394	0.0208	0.01432	0.012469	0.012237	0.010386	0.019643	0.088148	0.017792	0.016866	0.015709	0.010849	0.01432
SPIB	0.101912	0.000863	0.604363	0.000769	0.000895	0.001083	0.355253	0.001616	0.002086	0.000989	0.001428	0.000738	0.000675	0.001553	0.000895	0.000769	0.256368	0.000487	0.155382	1.0	0.003747	0.001239	0.001051	0.000456	0.000895
SPINK2	0.001216	0.000807	0.000979	0.000807	0.00085	0.000936	0.002638	0.001259	0.296707	0.000979	0.001303	0.000721	0.000807	0.001346	0.000829	0.000656	0.008562	0.000527	0.005761	0.055993	0.001216	0.001066	0.000936	0.676378	1.0
SPINT1	0.014346	0.007262	0.006199	0.911796	0.007262	0.191994	0.007085	0.180128	0.012221	0.008147	0.004074	0.006908	0.000886	0.024796	1.0	0.004782	0.003897	0.0	0.019129	0.044988	0.02214	0.012575	0.010627	0.007262	0.020723
SPOCK1	0.003	0.784983	0.001744	0.060257	0.002952	0.003	0.00242	0.00387	0.002323	0.001889	0.002323	0.001309	0.001647	1.0	0.002758	0.001164	0.002468	0.001067	0.003386	0.004546	0.005029	0.931098	0.1998	0.163755	0.052623
SPON2	0.000961	0.094762	0.02761	0.0012	0.000736	0.0	0.001787	0.001909	0.002898	0.004521	1.0	0.000259	0.020109	0.002373	0.001902	0.001916	0.001923	0.021336	0.003369	0.00866	0.003484	0.006205	0.002482	0.003634	0.002755
SPP1	0.001623	0.001276	0.001229	0.001135	0.001355	0.001213	0.001213	0.001811	0.001591	0.001245	0.001481	0.00115	0.000993	0.001906	0.001056	0.000883	0.000804	0.00071	0.00167	0.002079	0.001733	0.001339	1.0	0.00093	0.001292
SPRY1	0.00083	0.770125	0.0	0.233195	0.286307	0.047303	0.156017	0.104565	0.218257	0.062241	0.082158	0.099585	0.019917	0.545228	0.091286	0.13195	0.1361	0.622407	0.247303	0.358506	0.857261	0.209129	0.121162	0.488797	1.0
SQLE	0.760631	0.085092	0.029961	0.74025	0.011026	0.000949	0.030729	0.005875	0.088391	0.003886	0.012924	0.000768	0.0	0.015455	0.136698	1.0	0.232771	0.299336	0.172263	0.228478	0.006372	0.035383	0.101948	0.113561	0.074924
SRD5A1	0.061556	0.015099	0.039489	0.259001	0.02381	0.031359	0.021487	0.034843	0.036585	0.018583	0.030197	0.013937	0.014518	0.050523	0.716609	0.011034	0.068525	0.0	1.0	0.135888	0.034843	0.026132	0.020906	0.002904	0.023229
SRPX	0.001298	0.689749	0.017886	0.052288	0.002177	0.001583	0.002041	0.001347	0.001657	0.002041	0.002128	0.002078	0.00157	0.61703	0.002177	0.001744	0.001533	0.001756	0.002983	0.003218	0.015111	1.0	0.0495	0.003218	0.007306
SRRD	0.150963	0.0669	0.135902	0.70648	0.897373	0.049037	0.065499	0.070403	0.362172	0.010508	0.178984	0.840631	0.0	0.11944	0.00035	0.014011	0.145009	0.164623	1.0	0.511033	0.09387	0.077058	0.047285	0.185289	0.108231
SRSF6	0.166667	0.019113	0.188838	0.009174	0.143349	0.012997	0.03211	0.534021	0.066131	0.014144	0.015673	0.006498	0.012997	0.0237	0.025994	0.003823	0.006881	1.0	0.025229	0.032492	0.019878	0.014526	0.014526	0.0	0.009557
SRSF7	0.215508	0.0	0.151422	0.006491	0.366576	0.085448	0.285908	0.170306	1.0	0.311047	0.158444	0.018824	0.218282	0.005783	0.005016	0.018175	0.053818	0.04237	0.039242	0.016346	0.000118	0.003069	0.013927	0.020064	0.005901
SSX2IP	0.012525	0.004175	0.007805	0.004356	0.015248	0.006535	0.006535	0.012706	0.019786	0.007261	0.010528	0.096751	0.0	0.011254	0.003086	0.001634	0.001089	0.007261	0.012888	0.016337	0.040298	0.008713	0.006535	1.0	0.774188
ST6GALNAC2	0.01154	0.005374	0.007576	0.346987	0.006078	0.008633	0.0	0.013566	0.012773	0.007928	0.010042	0.003436	0.004228	0.030479	0.005462	0.008192	0.003259	0.002819	0.014183	0.017618	0.033827	0.010042	0.070648	1.0	0.761716
ST6GALNAC4	0.179897	0.036921	1.0	0.004246	0.583903	0.020768	0.062488	0.017537	0.097009	0.040336	0.021322	0.867639	0.049843	0.014307	0.005077	0.002861	0.036921	0.0	0.009046	0.322042	0.014399	0.008123	0.005446	0.000738	0.004061
STAB1	0.010663	0.008622	0.099506	0.006953	0.061854	1.0	0.008251	0.867198	0.015856	0.007695	0.010848	0.006211	0.006211	0.014001	0.007695	0.005655	0.006211	0.004171	0.011405	0.014187	0.012703	0.010106	0.016783	0.011961	0.009735
STAG3	1.0	0.00468	0.009359	0.003802	0.019596	0.007312	0.925124	0.014917	0.033051	0.00819	0.018426	0.003802	0.00351	0.014039	0.00585	0.003802	0.002632	0.0	0.059959	0.032466	0.013162	0.009067	0.00819	0.964902	0.937994
STAP1	0.00335	0.001748	0.015271	0.00162	0.001876	0.002132	1.0	0.00367	0.02168	0.002132	0.014694	0.001556	0.001427	0.004311	0.001748	0.001107	0.086217	0.000338	0.438515	0.045649	0.003991	0.002645	0.002196	0.000658	0.002068
STAT4	0.002416	0.001294	0.004142	0.001208	0.001467	0.002071	0.002071	0.003538	0.003538	0.557166	1.0	0.000863	0.999655	0.004056	0.001381	0.000604	0.000604	0.0	0.003883	0.005005	0.003797	0.00233	0.002157	0.066787	0.026663
STAT5A	0.065857	0.053069	0.015345	0.007673	0.098465	0.176471	0.086957	0.10422	0.496164	0.108056	0.027494	0.005115	0.095269	0.019821	0.008312	0.08312	0.002558	1.0	0.0211	0.026215	0.012788	0.014067	0.01087	0.0	0.007033
STK10	0.173515	0.001447	0.407215	0.002701	0.015818	0.416088	0.245467	0.312114	0.080729	0.854938	0.913484	0.009066	1.0	0.004244	0.003858	0.000675	0.000868	0.0	0.003954	0.014275	0.002604	0.002604	0.001929	0.001061	0.001447
STK17A	0.349949	0.006782	0.081101	0.570193	0.019216	0.001356	0.784729	0.007969	0.007799	0.685487	0.594552	0.07251	1.0	0.032045	0.06765	0.002769	0.030914	0.076354	0.03504	0.418843	0.007799	0.03651	0.0	0.012038	0.012377
STX11	0.013122	0.003598	0.025185	0.003598	0.004656	0.662434	0.007196	1.0	0.009312	0.006138	0.015661	0.00381	0.003175	0.010582	0.004233	0.002116	0.001905	0.0	0.009524	0.012698	0.010159	0.006349	0.005503	0.000635	0.004444
SUPT20H	0.004072	0.009005	0.001991	0.0	0.003376	0.005826	0.00467	0.007341	0.004744	0.008152	0.003449	0.009414	0.00331	0.025711	0.001229	0.01188	0.006399	0.007014	0.014543	0.011897	1.0	0.003679	0.012356	0.037788	0.036371
SVIL	0.022535	0.166536	0.00757	0.042287	0.009223	0.091708	0.00348	0.221352	0.018446	0.081528	0.083181	0.0	0.047942	0.067693	0.014618	0.003219	0.002175	0.009397	0.01366	0.007048	1.0	0.241016	0.018881	0.206648	0.04481
SWAP70	0.505063	0.014237	0.046441	0.019947	0.004416	0.055805	0.630072	0.041568	0.057785	0.003198	0.071641	0.002817	0.000685	0.080015	0.024058	0.002056	0.795737	0.001827	0.148078	1.0	0.018957	0.159193	0.011572	0.0	0.007613
SYK	0.112659	0.003801	1.0	0.003909	0.005582	0.433243	0.766245	0.770565	0.325518	0.003693	0.2672	0.003369	0.003747	0.005474	0.06552	0.003909	0.006122	0.002559	0.023942	0.010982	0.005151	0.004827	0.004287	0.002937	0.003639
SYNE2	0.033947	0.00324	0.027025	0.010457	0.009057	0.004345	0.048822	0.0	0.005302	0.558174	0.798454	0.003093	1.0	0.018115	0.017599	0.007953	0.140943	0.022533	0.506554	0.20081	0.131591	0.008321	0.013181	0.237113	0.027393
SYNGR2	0.4685	0.00299	0.395943	0.224626	0.068081	0.330265	0.339587	0.196252	0.128503	0.080842	0.108962	0.040431	0.046449	0.011471	0.155313	0.064447	0.184312	0.022902	0.053758	1.0	0.025228	0.003869	0.053973	0.019424	0.0
SYNGR3	0.081197	0.003693	0.004293	0.003544	0.003394	0.005043	0.005642	0.007891	0.008041	0.005043	0.007741	0.002494	0.002494	0.00984	0.028129	0.162599	0.454925	0.000246	0.027529	1.0	0.00939	0.006542	0.064107	0.005492	0.004743
SYNM	0.004558	0.054118	0.000257	0.003081	0.000706	0.001541	0.0	0.008089	0.002696	0.004943	0.001733	0.020607	0.004622	0.004365	0.015215	0.016178	0.002375	0.01239	0.012133	0.013738	1.0	0.011748	0.679656	0.385119	0.125891
SYS1	0.001022	0.001974	0.012542	0.011497	0.001301	0.004622	0.0	0.006085	0.005946	0.002834	0.009987	0.002741	0.001254	0.004274	0.03312	0.003855	0.001254	0.005179	0.004274	0.003716	0.012565	0.000766	1.0	0.003693	0.003554
SYT11	0.003873	0.006553	0.001489	0.0	0.007	0.016384	0.008043	0.013405	0.008639	0.008341	0.064343	0.000298	0.007298	0.008043	0.003426	0.005064	0.00417	0.002383	0.010128	0.012213	0.016533	0.005958	1.0	0.001043	0.007149
TAF9	0.58448	0.180508	0.27363	0.387422	0.686723	0.24053	0.441045	0.240309	0.369548	0.161677	0.168739	0.219713	0.149761	0.083928	0.109084	0.459213	0.470908	0.326076	0.606252	0.164472	0.0	0.428025	0.047444	0.847959	1.0
TAGLN	0.000436	0.643427	0.002219	0.001228	0.000647	0.001308	0.005231	0.002061	0.000872	0.00107	0.00144	0.0	0.000845	0.994386	0.001268	0.000581	0.000436	4e-05	0.001281	0.002681	0.020144	1.0	0.047699	0.545863	0.238627
TAL1	0.002945	0.00192	0.002433	0.001972	0.449798	0.003048	0.002279	0.003201	0.191453	0.002382	0.002792	1.0	0.00192	0.003201	0.001972	0.011912	0.001511	0.005866	0.00315	0.003663	0.00274	0.002535	0.002279	0.001357	0.002177
TARBP1	0.090752	0.011612	0.582311	0.005188	0.155728	0.0	0.06234	0.117352	1.0	0.21535	0.052294	0.008071	0.199621	0.033188	0.01927	0.022564	0.045294	0.054105	0.038541	0.043894	0.040517	0.015482	0.026435	0.006671	0.015317
TARDBP	0.074304	0.009457	0.167117	0.005539	0.021481	0.014996	0.017158	0.028506	0.118076	1.0	0.022291	0.008917	0.95177	0.030802	0.005674	0.00662	0.02121	0.066333	0.032424	0.036477	0.027695	0.0	0.022426	0.004593	0.012834
TARP	0.001151	0.000734	0.005268	0.000682	0.00076	0.000839	0.000865	0.002115	0.029393	0.607875	0.76646	0.00063	1.0	0.001229	0.000734	0.000552	0.000552	0.000344	0.001281	0.00149	0.001047	0.000969	0.000839	0.000448	0.000734
TBC1D3	0.13085	0.027016	0.055545	0.019386	0.00255	0.069561	0.116087	0.068815	0.111028	0.317369	0.071137	0.005702	0.290581	0.056955	0.089714	0.182601	0.031909	0.056375	0.064668	0.266364	0.085816	0.018059	0.062844	0.412079	1.0
TBC1D3C	0.128627	0.024528	0.05313	0.016879	0.0	0.067182	0.113827	0.066434	0.108755	0.315623	0.068762	0.00316	0.288767	0.054544	0.087387	0.180511	0.029434	0.053962	0.062277	0.264488	0.083479	0.015548	0.060447	0.410576	1.0
TBC1D3F	0.128627	0.024528	0.05313	0.016879	0.0	0.067182	0.113827	0.066434	0.108755	0.315623	0.068762	0.00316	0.288767	0.054544	0.087387	0.180511	0.029434	0.053962	0.062277	0.264488	0.083479	0.015548	0.060447	0.410576	1.0
TBC1D3H	0.128627	0.024528	0.05313	0.016879	0.0	0.067182	0.113827	0.066434	0.108755	0.315623	0.068762	0.00316	0.288767	0.054544	0.087387	0.180511	0.029434	0.053962	0.062277	0.264488	0.083479	0.015548	0.060447	0.410576	1.0
TBC1D9	0.007911	0.008763	1.0	0.026047	0.010224	0.489046	0.787244	0.395448	0.005477	0.003043	0.007546	0.001461	0.001704	0.016675	0.002434	0.000852	0.000974	0.0	0.005234	0.006086	0.003165	0.164314	0.026534	0.001217	0.002191
TBPL1	0.155449	0.001562	0.052207	0.112095	0.209478	0.066528	0.179404	0.097383	0.053639	0.054941	0.164952	0.438745	0.112355	0.008202	0.0	0.528837	0.127978	0.041791	0.225622	0.06796	0.005468	0.057154	0.017315	0.716313	1.0
TBX21	0.002712	0.002403	0.002156	0.002279	0.001847	0.002032	0.003144	0.001507	0.001198	0.054082	1.0	0.001662	0.148204	0.015408	0.002465	0.002125	0.000982	5.5e-05	0.005893	0.006944	0.019053	0.004349	0.00333	0.000117	0.002248
TBXAS1	0.010312	0.004168	0.124177	0.004388	0.005046	1.0	0.006143	0.566696	0.051777	0.006801	0.100702	0.003072	0.004168	0.008995	0.004827	0.002633	0.002194	0.0	0.009873	0.012505	0.007679	0.00724	0.006143	0.0	0.00373
TCAP	0.001239	0.00041	0.000568	0.000141	0.000471	0.000617	0.000727	0.001276	0.00091	0.001093	0.000654	0.000666	0.000471	0.00119	0.000483	0.000312	0.000117	0.000349	0.001398	0.001532	1.0	0.000702	0.000751	8e-05	0.000666
TCEA1	0.760084	0.095294	0.385311	0.272833	0.711192	0.199434	0.581652	0.205815	0.575054	0.335621	0.390289	0.998357	0.299998	0.125239	0.068105	0.415714	0.386326	0.220581	1.0	0.853034	0.0	0.26215	0.129855	0.088914	0.025207
TCF12	0.592877	0.098341	0.224201	0.17847	0.415217	0.15945	0.433832	0.112505	0.337515	0.100364	0.31809	0.097531	0.120599	0.178066	0.181303	0.27843	0.15945	1.0	0.208418	0.454472	0.0	0.449211	0.389721	0.169567	0.144071
TCF4	0.044306	0.038216	1.0	0.002948	0.095302	0.041089	0.317507	0.045279	0.311612	0.0	0.045369	0.002484	0.0019	0.0347	0.000449	0.012659	0.031722	0.001796	0.04097	0.057953	0.050157	0.049289	0.011866	0.052357	0.029942
TCF7	0.009482	0.003634	0.010013	0.003634	0.003989	0.005052	0.004698	0.007887	0.008241	1.0	0.015329	0.003103	0.578277	0.007887	0.004343	0.002394	0.002217	0.680695	0.00771	0.009836	0.006292	0.005761	0.004875	0.001331	0.003634
TCFL5	0.008114	0.008419	0.003347	0.00426	0.002231	0.003246	0.006289	0.006289	0.013287	0.002434	0.006897	0.0	0.002739	0.004869	0.017547	0.000507	0.014403	0.230044	0.005376	0.008216	0.003854	0.004666	0.182574	1.0	0.857592
TCL1A	0.08419	0.000943	0.515583	0.000943	0.000969	0.001021	1.0	0.001253	0.001266	0.001021	0.001305	0.000879	0.000931	0.00124	0.000956	0.000853	0.092474	0.00075	0.572775	0.121974	0.001124	0.001111	0.001021	0.000879	0.000943
TCTN2	0.005059	0.188056	0.083503	0.066523	0.093505	0.087922	0.159156	0.111996	0.103623	0.061173	0.088213	0.045996	0.057335	0.130313	0.015875	0.106763	0.057859	0.08234	0.107868	0.0	0.313601	0.175786	0.078095	0.176426	1.0
TDO2	0.104008	0.082843	0.091073	0.081667	0.084018	0.088722	0.088722	0.107535	0.105183	0.089898	0.10048	0.078139	0.080491	0.109887	0.082843	1.0	0.073436	0.066381	0.106359	0.118118	0.142811	0.094601	0.089898	0.068732	0.082843
TDRD7	0.746539	0.004792	0.080405	0.020234	0.00213	0.84984	0.328541	0.555378	0.439297	0.109691	0.378594	0.017039	0.126198	0.049521	0.036741	0.01065	0.0	0.003727	0.045261	0.039936	0.039404	0.038339	0.057508	0.723642	1.0
TEK	0.090308	0.076434	0.077425	0.072471	0.081389	0.084362	0.081389	0.100217	0.101208	0.077425	0.087335	0.070489	0.065534	1.0	0.077425	0.067516	0.066525	0.052651	0.109136	0.124	0.124	0.119045	0.090308	0.055624	0.08238
TERF2	0.38962	0.037984	0.202708	0.029334	0.219632	0.038736	0.593832	0.087251	0.153441	0.15645	0.366679	0.077097	0.188793	0.084242	0.106431	0.150809	0.138774	0.178263	1.0	0.173374	0.189169	0.0	0.11809	0.078977	0.030087
TEX14	0.011125	0.005482	0.006159	0.005031	0.006159	0.007288	0.006611	0.012254	0.038663	0.007514	0.008868	0.004354	0.004805	0.023991	0.005934	0.003451	0.002999	0.000516	0.013382	0.017897	0.012254	0.009771	0.007514	1.0	0.577003
TEX30	0.051264	0.002156	0.004432	0.002156	0.173554	0.002755	0.007666	0.009223	0.116421	0.00527	0.014253	0.02647	0.011259	0.007186	0.009941	0.0109	0.0	0.054617	0.024434	0.008624	0.006588	0.005031	0.003114	0.784645	1.0
TFB2M	0.743719	0.036181	0.18392	0.141709	0.234171	0.025126	0.327638	0.077387	0.659296	0.052261	0.175879	0.013065	0.162814	0.051256	0.094472	1.0	0.181909	0.0	0.116583	0.067337	0.044221	0.056281	0.025126	0.01608	0.0201
TFDP1	0.165775	0.000732	0.008894	0.000563	0.373543	0.001689	0.001126	0.011483	0.061413	0.001295	0.001914	1.0	0.00045	0.003321	0.00304	0.0	0.007824	0.001914	0.01745	0.003603	0.002083	0.003434	0.00107	0.002758	0.001013
TFEC	0.00897	0.006831	0.114479	0.006424	0.007136	0.329468	0.00846	1.0	0.305128	0.00734	0.008664	0.006525	0.006322	0.012636	0.006933	0.005711	0.005711	0.004285	0.010701	0.01284	0.010192	0.008257	0.007747	0.00459	0.007035
TGFBR3	0.00496	0.336286	0.006428	0.004555	0.005416	0.003695	0.005264	0.006479	0.003492	0.044288	1.0	0.003999	0.183682	0.012299	0.005011	0.005315	0.002531	0.0	0.00906	0.011996	0.014425	0.007592	0.006732	0.016855	0.020803
TGM2	0.001261	0.003069	0.000924	0.002924	0.011674	0.001165	0.000875	0.001864	0.002177	0.001044	0.001213	0.058629	0.000586	0.01083	1.0	0.005552	0.000634	0.000634	0.002032	0.00237	0.005021	0.009794	0.004395	0.000466	0.001165
THBD	0.048354	0.045254	0.204895	0.114225	0.046804	0.059978	0.056878	0.073927	0.066178	0.045254	0.071603	0.039829	0.03363	0.631896	0.048354	0.037504	0.042154	0.03053	0.069278	0.082452	1.0	0.059203	0.077027	0.128949	0.053004
THBS1	0.022984	0.103389	0.014102	0.191741	0.011764	0.015504	0.016907	0.025321	0.022516	0.015972	0.017841	0.009894	0.008959	1.0	0.012699	0.008025	0.006622	0.00335	0.026723	0.033735	0.022049	0.357694	0.016439	0.002415	0.012699
TICAM1	0.16677	0.014259	0.061376	0.048357	0.025418	0.278983	0.046497	0.214507	0.074396	0.023559	0.210787	0.009919	0.013019	1.0	0.098574	0.009299	0.011159	0.00186	0.075635	0.781153	0.025418	0.067576	0.018599	0.0	0.013639
TIMP3	0.002916	1.0	0.00296	0.046744	0.006137	0.00544	0.0	0.004178	0.005571	0.006529	0.000131	0.001393	0.00222	0.058713	0.013492	0.002089	0.003177	0.001393	0.009053	0.008313	0.015973	0.28347	0.044177	0.05867	0.029248
TIMP4	0.017165	1.0	0.016142	0.013583	0.014436	0.014777	0.015289	0.018189	0.018359	0.014777	0.016654	0.013072	0.013072	0.019212	0.013924	0.012389	0.012048	0.010684	0.019042	0.021088	0.017848	0.016312	0.015289	0.011366	0.013924
TK1	0.894227	0.007933	0.011018	0.050463	0.125606	0.00595	0.00617	0.037682	0.070295	0.00639	0.008594	0.587043	0.002865	0.146981	0.587704	0.285588	0.193918	0.111503	1.0	0.039885	0.024019	0.013883	0.011679	0.0	0.003746
TKTL1	0.00603	0.004444	0.005079	0.004365	0.004524	0.005079	0.005158	0.00706	0.006822	0.005475	0.395423	0.004048	0.008011	0.007615	0.005079	0.003652	0.003493	0.002542	0.007536	0.0092	0.01031	0.005792	0.006347	1.0	0.525801
TLR2	0.002268	0.001052	0.059455	0.000996	0.003762	0.784525	0.003374	1.0	0.012998	0.00166	0.021902	0.00072	0.000996	0.002655	0.001107	0.000498	0.000554	5.6e-05	0.002379	0.003043	0.001881	0.001826	0.001494	0.000333	0.000996
TLR7	0.008795	0.005388	1.0	0.005116	0.005661	0.036052	0.051998	0.076665	0.010567	0.006206	0.010431	0.005116	0.00457	0.012611	0.005797	0.004298	0.004025	0.002799	0.010294	0.012475	0.010022	0.007432	0.006751	0.002935	0.006206
TM4SF1	0.001595	0.007975	0.004678	0.411696	0.012228	0.006486	0.006273	0.006805	0.011377	0.005529	0.004891	0.002765	0.002552	1.0	0.096651	0.00521	0.005742	0.0	0.008931	0.020415	0.037533	0.479639	0.103987	0.148325	0.057416
TMCC2	0.002384	0.001156	0.001541	0.001276	0.001661	0.001613	0.002047	0.002818	0.003372	0.001951	0.001734	1.0	0.001445	0.003252	0.001613	0.000987	0.000674	0.000144	0.003806	0.00501	0.00224	0.001204	0.028525	0.000553	0.000987
TMEM106C	0.636234	0.023002	0.015651	0.06047	0.112402	0.0	0.056675	0.035807	0.171686	0.028456	0.053593	0.817643	0.042684	0.01328	0.127342	0.065687	0.353095	0.694807	1.0	0.047664	0.007351	0.012568	0.03225	0.110742	0.058573
TMEM132A	0.009761	0.005883	0.005616	0.024602	0.005215	0.007087	0.005215	0.008691	0.008691	0.004813	0.009226	0.004813	0.002273	0.021928	0.013237	0.003878	0.002942	0.0	0.010964	0.014708	0.009894	1.0	0.078486	0.001738	0.005616
TMEM176B	0.004306	0.004495	0.079673	0.003209	0.011755	1.0	0.003965	0.590415	0.00457	0.003814	0.005024	0.003474	0.003322	0.00544	0.003738	0.003209	0.003209	0.002679	0.004911	0.005894	0.004911	0.004116	0.032705	0.010659	0.003738
TMEM204	0.002531	0.025682	0.023245	0.0	0.009373	0.004499	0.009654	0.010498	0.025869	1.0	0.320274	0.005343	0.721905	0.025401	0.004686	0.002156	0.001687	0.000656	0.008529	0.011435	0.008436	0.023995	0.007873	0.015653	0.00628
TMEM8B	0.012129	0.005257	1.0	0.005257	0.005944	0.046834	0.007319	0.02175	0.011786	0.008006	0.010068	0.004226	0.005601	0.010411	0.005601	0.003883	0.003539	0.001821	0.010755	0.013504	0.007319	0.00835	0.006975	0.002852	0.005257
TMEM97	1.0	0.048071	0.005302	0.006068	0.13785	0.00218	0.003004	0.004948	0.170604	0.002887	0.005655	0.007246	0.0	0.004418	0.042356	0.256495	0.061325	0.291959	0.280648	0.011546	0.003358	0.003358	0.002946	0.242946	0.06327
TMOD1	0.012274	0.002059	0.002099	0.003028	0.034924	0.003028	0.002705	0.003957	0.005249	0.002867	0.003836	1.0	0.00218	0.005854	0.003109	0.03121	0.001171	0.0	0.002624	0.004926	0.02156	0.002947	0.004603	0.001696	0.002988
